product_id,category,date,daily_demand,is_holiday,is_promotion
Product_4,Clothing,2023-12-08,394,0,0
Product_4,Clothing,2023-12-09,67,0,0
Product_4,Clothing,2023-12-10,288,0,0
Product_4,Clothing,2023-12-11,483,0,0
Product_4,Clothing,2023-12-12,238,0,0
Product_4,Clothing,2023-12-13,281,0,0
Product_4,Clothing,2023-12-14,410,0,0
Product_4,Clothing,2023-12-15,230,0,0
Product_4,Clothing,2023-12-16,180,0,0
Product_4,Clothing,2023-12-17,64,0,0
Product_4,Clothing,2023-12-18,152,1,0
Product_4,Clothing,2023-12-19,488,0,0
Product_4,Clothing,2023-12-20,423,0,0
Product_4,Clothing,2023-12-21,191,1,0
Product_4,Clothing,2023-12-22,340,0,0
Product_4,Clothing,2023-12-23,280,0,0
Product_4,Clothing,2023-12-24,450,0,0
Product_4,Clothing,2023-12-25,277,0,0
Product_4,Clothing,2023-12-26,199,0,0
Product_4,Clothing,2023-12-27,360,0,0
Product_4,Clothing,2023-12-28,230,0,0
Product_4,Clothing,2023-12-29,65,0,0
Product_4,Clothing,2023-12-30,430,0,0
Product_4,Clothing,2023-12-31,209,0,0
Product_5,Home_Appliances,2023-01-01,353,0,1
Product_5,Home_Appliances,2023-01-02,72,0,0
Product_5,Home_Appliances,2023-01-03,282,0,0
Product_5,Home_Appliances,2023-01-04,37,0,0
Product_5,Home_Appliances,2023-01-05,380,0,0
Product_5,Home_Appliances,2023-01-06,186,0,1
Product_5,Home_Appliances,2023-01-07,317,0,0
Product_5,Home_Appliances,2023-01-08,237,0,1
Product_5,Home_Appliances,2023-01-09,195,0,0
Product_5,Home_Appliances,2023-01-10,193,0,0
Product_5,Home_Appliances,2023-01-11,219,1,0
Product_5,Home_Appliances,2023-01-12,469,0,0
Product_5,Home_Appliances,2023-01-13,397,0,0
Product_5,Home_Appliances,2023-01-14,376,0,0
Product_5,Home_Appliances,2023-01-15,481,0,0
Product_5,Home_Appliances,2023-01-16,299,0,0
Product_5,Home_Appliances,2023-01-17,127,0,0
Product_5,Home_Appliances,2023-01-18,457,0,0
Product_5,Home_Appliances,2023-01-19,161,0,0
Product_5,Home_Appliances,2023-01-20,473,0,0
Product_5,Home_Appliances,2023-01-21,114,0,0
Product_5,Home_Appliances,2023-01-22,171,0,0
Product_5,Home_Appliances,2023-01-23,149,1,0
Product_5,Home_Appliances,2023-01-24,192,0,0
Product_5,Home_Appliances,2023-01-25,75,0,0
Product_5,Home_Appliances,2023-01-26,482,0,0
Product_5,Home_Appliances,2023-01-27,478,0,0
Product_5,Home_Appliances,2023-01-28,303,0,0
Product_5,Home_Appliances,2023-01-29,375,0,0
Product_5,Home_Appliances,2023-01-30,286,0,0
Product_5,Home_Appliances,2023-01-31,79,1,0
Product_5,Home_Appliances,2023-02-01,312,0,0
Product_5,Home_Appliances,2023-02-02,158,0,0
Product_5,Home_Appliances,2023-02-03,160,0,0
Product_5,Home_Appliances,2023-02-04,147,0,0
Product_5,Home_Appliances,2023-02-05,212,0,0
Product_5,Home_Appliances,2023-02-06,246,0,0
Product_5,Home_Appliances,2023-02-07,452,1,0
Product_5,Home_Appliances,2023-02-08,82,0,0
Product_5,Home_Appliances,2023-02-09,369,0,0
Product_5,Home_Appliances,2023-02-10,485,0,0
Product_5,Home_Appliances,2023-02-11,214,0,0
Product_5,Home_Appliances,2023-02-12,454,0,0
Product_5,Home_Appliances,2023-02-13,103,0,1
Product_5,Home_Appliances,2023-02-14,478,0,0
Product_5,Home_Appliances,2023-02-15,40,0,0
Product_5,Home_Appliances,2023-02-16,448,0,1
Product_5,Home_Appliances,2023-02-17,394,0,0
Product_5,Home_Appliances,2023-02-18,191,0,0
Product_5,Home_Appliances,2023-02-19,31,0,0
Product_5,Home_Appliances,2023-02-20,17,0,0
Product_5,Home_Appliances,2023-02-21,99,0,0
Product_5,Home_Appliances,2023-02-22,87,1,0
Product_5,Home_Appliances,2023-02-23,23,0,0
Product_5,Home_Appliances,2023-02-24,319,0,0
Product_5,Home_Appliances,2023-02-25,424,0,0
Product_5,Home_Appliances,2023-02-26,15,0,0
Product_5,Home_Appliances,2023-02-27,416,0,0
Product_5,Home_Appliances,2023-02-28,14,0,0
Product_5,Home_Appliances,2023-03-01,68,0,1
Product_5,Home_Appliances,2023-03-02,282,1,0
Product_5,Home_Appliances,2023-03-03,400,0,0
Product_5,Home_Appliances,2023-03-04,28,0,0
Product_5,Home_Appliances,2023-03-05,428,0,0
Product_5,Home_Appliances,2023-03-06,109,0,0
Product_5,Home_Appliances,2023-03-07,53,0,0
Product_5,Home_Appliances,2023-03-08,154,0,1
Product_5,Home_Appliances,2023-03-09,364,0,0
Product_5,Home_Appliances,2023-03-10,323,0,0
Product_5,Home_Appliances,2023-03-11,472,0,0
Product_5,Home_Appliances,2023-03-12,196,0,0
Product_5,Home_Appliances,2023-03-13,397,0,0
Product_5,Home_Appliances,2023-03-14,246,0,0
Product_5,Home_Appliances,2023-03-15,145,0,0
Product_5,Home_Appliances,2023-03-16,210,0,0
Product_5,Home_Appliances,2023-03-17,80,1,0
Product_5,Home_Appliances,2023-03-18,499,0,0
Product_5,Home_Appliances,2023-03-19,295,0,0
Product_5,Home_Appliances,2023-03-20,206,0,0
Product_5,Home_Appliances,2023-03-21,107,0,0
Product_5,Home_Appliances,2023-03-22,462,0,0
Product_5,Home_Appliances,2023-03-23,117,0,0
Product_5,Home_Appliances,2023-03-24,297,0,0
Product_5,Home_Appliances,2023-03-25,387,0,0
Product_5,Home_Appliances,2023-03-26,221,0,0
Product_5,Home_Appliances,2023-03-27,456,0,0
Product_5,Home_Appliances,2023-03-28,410,0,0
Product_5,Home_Appliances,2023-03-29,346,0,0
Product_5,Home_Appliances,2023-03-30,223,0,0
Product_5,Home_Appliances,2023-03-31,202,0,0
Product_5,Home_Appliances,2023-04-01,276,0,0
Product_5,Home_Appliances,2023-04-02,402,0,0
Product_5,Home_Appliances,2023-04-03,234,0,0
Product_5,Home_Appliances,2023-04-04,338,0,0
Product_5,Home_Appliances,2023-04-05,184,0,0
Product_5,Home_Appliances,2023-04-06,224,0,0
Product_5,Home_Appliances,2023-04-07,246,0,0
Product_5,Home_Appliances,2023-04-08,83,0,0
Product_5,Home_Appliances,2023-04-09,323,0,0
Product_5,Home_Appliances,2023-04-10,34,0,0
Product_5,Home_Appliances,2023-04-11,235,0,0
Product_5,Home_Appliances,2023-04-12,94,0,1
Product_5,Home_Appliances,2023-04-13,218,0,0
Product_5,Home_Appliances,2023-04-14,341,0,0
Product_5,Home_Appliances,2023-04-15,340,0,0
Product_5,Home_Appliances,2023-04-16,492,0,0
Product_5,Home_Appliances,2023-04-17,271,0,0
Product_5,Home_Appliances,2023-04-18,248,0,0
Product_5,Home_Appliances,2023-04-19,342,0,0
Product_5,Home_Appliances,2023-04-20,483,0,0
Product_5,Home_Appliances,2023-04-21,81,1,0
Product_5,Home_Appliances,2023-04-22,439,0,0
Product_5,Home_Appliances,2023-04-23,150,0,0
Product_5,Home_Appliances,2023-04-24,262,0,0
Product_5,Home_Appliances,2023-04-25,17,1,0
Product_5,Home_Appliances,2023-04-26,293,0,0
Product_5,Home_Appliances,2023-04-27,110,0,0
Product_5,Home_Appliances,2023-04-28,467,0,0
Product_5,Home_Appliances,2023-04-29,390,0,0
Product_5,Home_Appliances,2023-04-30,237,0,0
Product_5,Home_Appliances,2023-05-01,470,0,0
Product_5,Home_Appliances,2023-05-02,36,1,0
Product_5,Home_Appliances,2023-05-03,290,0,0
Product_5,Home_Appliances,2023-05-04,415,0,0
Product_5,Home_Appliances,2023-05-05,447,0,0
Product_5,Home_Appliances,2023-05-06,480,0,0
Product_5,Home_Appliances,2023-05-07,383,0,0
Product_5,Home_Appliances,2023-05-08,445,0,0
Product_5,Home_Appliances,2023-05-09,412,0,0
Product_5,Home_Appliances,2023-05-10,344,0,0
Product_5,Home_Appliances,2023-05-11,397,0,0
Product_5,Home_Appliances,2023-05-12,352,0,0
Product_5,Home_Appliances,2023-05-13,451,0,1
Product_5,Home_Appliances,2023-05-14,86,1,0
Product_5,Home_Appliances,2023-05-15,144,0,0
Product_5,Home_Appliances,2023-05-16,168,0,0
Product_5,Home_Appliances,2023-05-17,198,0,1
Product_5,Home_Appliances,2023-05-18,297,0,0
Product_5,Home_Appliances,2023-05-19,139,0,0
Product_5,Home_Appliances,2023-05-20,361,0,0
Product_5,Home_Appliances,2023-05-21,254,0,0
Product_5,Home_Appliances,2023-05-22,404,0,0
Product_5,Home_Appliances,2023-05-23,419,0,0
Product_5,Home_Appliances,2023-05-24,218,0,1
Product_5,Home_Appliances,2023-05-25,330,0,0
Product_5,Home_Appliances,2023-05-26,208,0,0
Product_5,Home_Appliances,2023-05-27,117,0,0
Product_5,Home_Appliances,2023-05-28,315,0,0
Product_5,Home_Appliances,2023-05-29,21,0,0
Product_5,Home_Appliances,2023-05-30,191,0,0
Product_5,Home_Appliances,2023-05-31,325,0,0
Product_5,Home_Appliances,2023-06-01,293,0,0
Product_5,Home_Appliances,2023-06-02,453,1,0
Product_5,Home_Appliances,2023-06-03,370,0,0
Product_5,Home_Appliances,2023-06-04,255,0,0
Product_5,Home_Appliances,2023-06-05,477,0,0
Product_5,Home_Appliances,2023-06-06,345,0,0
Product_5,Home_Appliances,2023-06-07,331,0,0
Product_5,Home_Appliances,2023-06-08,355,0,0
Product_5,Home_Appliances,2023-06-09,235,0,0
Product_5,Home_Appliances,2023-06-10,75,0,0
Product_5,Home_Appliances,2023-06-11,417,0,0
Product_5,Home_Appliances,2023-06-12,66,1,0
Product_5,Home_Appliances,2023-06-13,21,0,0
Product_5,Home_Appliances,2023-06-14,368,0,0
Product_5,Home_Appliances,2023-06-15,343,0,0
Product_5,Home_Appliances,2023-06-16,171,1,0
Product_5,Home_Appliances,2023-06-17,463,0,0
Product_5,Home_Appliances,2023-06-18,215,0,1
Product_5,Home_Appliances,2023-06-19,449,0,0
Product_5,Home_Appliances,2023-06-20,173,0,0
Product_5,Home_Appliances,2023-06-21,160,0,0
Product_5,Home_Appliances,2023-06-22,196,1,0
Product_5,Home_Appliances,2023-06-23,252,0,0
Product_5,Home_Appliances,2023-06-24,207,0,0
Product_5,Home_Appliances,2023-06-25,96,0,0
Product_5,Home_Appliances,2023-06-26,297,0,0
Product_5,Home_Appliances,2023-06-27,319,1,0
Product_5,Home_Appliances,2023-06-28,118,0,0
Product_5,Home_Appliances,2023-06-29,265,0,0
Product_5,Home_Appliances,2023-06-30,362,0,0
Product_5,Home_Appliances,2023-07-01,485,0,0
Product_5,Home_Appliances,2023-07-02,480,0,0
Product_5,Home_Appliances,2023-07-03,221,0,0
Product_5,Home_Appliances,2023-07-04,335,0,0
Product_5,Home_Appliances,2023-07-05,459,0,0
Product_5,Home_Appliances,2023-07-06,98,0,0
Product_5,Home_Appliances,2023-07-07,437,0,0
Product_5,Home_Appliances,2023-07-08,63,0,0
Product_5,Home_Appliances,2023-07-09,227,0,0
Product_5,Home_Appliances,2023-07-10,460,0,0
Product_5,Home_Appliances,2023-07-11,120,0,0
Product_5,Home_Appliances,2023-07-12,349,0,0
Product_5,Home_Appliances,2023-07-13,444,0,0
Product_5,Home_Appliances,2023-07-14,206,0,0
Product_5,Home_Appliances,2023-07-15,118,0,0
Product_5,Home_Appliances,2023-07-16,252,0,0
Product_5,Home_Appliances,2023-07-17,182,0,0
Product_5,Home_Appliances,2023-07-18,450,0,0
Product_5,Home_Appliances,2023-07-19,446,0,0
Product_5,Home_Appliances,2023-07-20,465,0,1
Product_5,Home_Appliances,2023-07-21,249,0,0
Product_5,Home_Appliances,2023-07-22,86,0,0
Product_5,Home_Appliances,2023-07-23,220,0,1
Product_5,Home_Appliances,2023-07-24,216,0,0
Product_5,Home_Appliances,2023-07-25,163,0,0
Product_5,Home_Appliances,2023-07-26,107,0,0
Product_5,Home_Appliances,2023-07-27,439,0,0
Product_5,Home_Appliances,2023-07-28,229,0,0
Product_5,Home_Appliances,2023-07-29,452,0,0
Product_5,Home_Appliances,2023-07-30,272,0,0
Product_5,Home_Appliances,2023-07-31,418,0,0
Product_5,Home_Appliances,2023-08-01,149,0,0
Product_5,Home_Appliances,2023-08-02,55,0,0
Product_5,Home_Appliances,2023-08-03,278,0,0
Product_5,Home_Appliances,2023-08-04,450,1,0
Product_5,Home_Appliances,2023-08-05,489,0,0
Product_5,Home_Appliances,2023-08-06,20,0,0
Product_5,Home_Appliances,2023-08-07,438,0,0
Product_5,Home_Appliances,2023-08-08,376,0,0
Product_5,Home_Appliances,2023-08-09,38,0,0
Product_5,Home_Appliances,2023-08-10,343,0,0
Product_5,Home_Appliances,2023-08-11,460,0,0
Product_5,Home_Appliances,2023-08-12,102,0,0
Product_5,Home_Appliances,2023-08-13,226,0,0
Product_5,Home_Appliances,2023-08-14,56,0,0
Product_5,Home_Appliances,2023-08-15,431,0,0
Product_5,Home_Appliances,2023-08-16,16,0,1
Product_5,Home_Appliances,2023-08-17,178,0,0
Product_5,Home_Appliances,2023-08-18,390,0,0
Product_5,Home_Appliances,2023-08-19,170,0,0
Product_5,Home_Appliances,2023-08-20,427,0,0
Product_5,Home_Appliances,2023-08-21,227,0,0
Product_5,Home_Appliances,2023-08-22,187,0,0
Product_5,Home_Appliances,2023-08-23,262,0,0
Product_5,Home_Appliances,2023-08-24,253,0,0
Product_5,Home_Appliances,2023-08-25,343,0,0
Product_5,Home_Appliances,2023-08-26,422,0,0
Product_5,Home_Appliances,2023-08-27,196,0,0
Product_5,Home_Appliances,2023-08-28,48,1,0
Product_5,Home_Appliances,2023-08-29,48,0,0
Product_5,Home_Appliances,2023-08-30,287,0,0
Product_5,Home_Appliances,2023-08-31,231,0,0
Product_5,Home_Appliances,2023-09-01,264,1,0
Product_5,Home_Appliances,2023-09-02,451,1,0
Product_5,Home_Appliances,2023-09-03,399,0,0
Product_5,Home_Appliances,2023-09-04,95,0,0
Product_5,Home_Appliances,2023-09-05,263,1,0
Product_5,Home_Appliances,2023-09-06,42,0,0
Product_5,Home_Appliances,2023-09-07,359,0,1
Product_5,Home_Appliances,2023-09-08,414,0,0
Product_5,Home_Appliances,2023-09-09,244,0,0
Product_5,Home_Appliances,2023-09-10,189,0,0
Product_5,Home_Appliances,2023-09-11,283,0,0
Product_5,Home_Appliances,2023-09-12,245,0,0
Product_5,Home_Appliances,2023-09-13,373,0,0
Product_5,Home_Appliances,2023-09-14,77,0,0
Product_5,Home_Appliances,2023-09-15,107,0,0
Product_5,Home_Appliances,2023-09-16,181,1,0
Product_5,Home_Appliances,2023-09-17,194,0,0
Product_5,Home_Appliances,2023-09-18,360,0,0
Product_5,Home_Appliances,2023-09-19,229,0,0
Product_5,Home_Appliances,2023-09-20,451,0,0
Product_5,Home_Appliances,2023-09-21,224,0,0
Product_5,Home_Appliances,2023-09-22,452,0,0
Product_5,Home_Appliances,2023-09-23,280,0,0
Product_5,Home_Appliances,2023-09-24,396,0,0
Product_5,Home_Appliances,2023-09-25,472,0,0
Product_5,Home_Appliances,2023-09-26,303,0,0
Product_5,Home_Appliances,2023-09-27,401,0,0
Product_5,Home_Appliances,2023-09-28,184,0,0
Product_5,Home_Appliances,2023-09-29,54,0,0
Product_5,Home_Appliances,2023-09-30,204,0,0
Product_5,Home_Appliances,2023-10-01,342,0,0
Product_5,Home_Appliances,2023-10-02,336,0,0
Product_5,Home_Appliances,2023-10-03,417,0,0
Product_5,Home_Appliances,2023-10-04,275,1,0
Product_5,Home_Appliances,2023-10-05,449,0,0
Product_5,Home_Appliances,2023-10-06,354,0,0
Product_5,Home_Appliances,2023-10-07,377,0,0
Product_5,Home_Appliances,2023-10-08,288,1,0
Product_5,Home_Appliances,2023-10-09,436,0,0
Product_5,Home_Appliances,2023-10-10,52,0,0
Product_5,Home_Appliances,2023-10-11,453,0,0
Product_5,Home_Appliances,2023-10-12,65,0,0
Product_5,Home_Appliances,2023-10-13,241,0,0
Product_5,Home_Appliances,2023-10-14,77,0,0
Product_5,Home_Appliances,2023-10-15,332,1,0
Product_5,Home_Appliances,2023-10-16,289,0,0
Product_5,Home_Appliances,2023-10-17,278,0,0
Product_5,Home_Appliances,2023-10-18,347,0,0
Product_5,Home_Appliances,2023-10-19,310,0,0
Product_5,Home_Appliances,2023-10-20,470,0,0
Product_5,Home_Appliances,2023-10-21,212,0,0
Product_5,Home_Appliances,2023-10-22,35,0,0
Product_5,Home_Appliances,2023-10-23,437,0,0
Product_5,Home_Appliances,2023-10-24,436,1,0
Product_5,Home_Appliances,2023-10-25,284,0,0
Product_5,Home_Appliances,2023-10-26,357,0,0
Product_5,Home_Appliances,2023-10-27,37,0,0
Product_5,Home_Appliances,2023-10-28,186,1,0
Product_5,Home_Appliances,2023-10-29,136,0,0
Product_5,Home_Appliances,2023-10-30,342,0,0
Product_5,Home_Appliances,2023-10-31,159,0,0
Product_5,Home_Appliances,2023-11-01,453,1,0
Product_5,Home_Appliances,2023-11-02,448,1,0
Product_5,Home_Appliances,2023-11-03,241,0,0
Product_5,Home_Appliances,2023-11-04,143,0,0
Product_5,Home_Appliances,2023-11-05,436,0,0
Product_5,Home_Appliances,2023-11-06,86,0,0
Product_5,Home_Appliances,2023-11-07,234,0,0
Product_5,Home_Appliances,2023-11-08,356,0,0
Product_5,Home_Appliances,2023-11-09,380,0,0
Product_5,Home_Appliances,2023-11-10,144,0,0
Product_5,Home_Appliances,2023-11-11,143,0,0
Product_5,Home_Appliances,2023-11-12,322,0,0
Product_5,Home_Appliances,2023-11-13,121,0,0
Product_5,Home_Appliances,2023-11-14,157,0,0
Product_5,Home_Appliances,2023-11-15,410,0,0
Product_5,Home_Appliances,2023-11-16,67,0,0
Product_5,Home_Appliances,2023-11-17,258,0,0
Product_5,Home_Appliances,2023-11-18,84,0,0
Product_5,Home_Appliances,2023-11-19,382,0,0
Product_5,Home_Appliances,2023-11-20,155,0,0
Product_5,Home_Appliances,2023-11-21,353,0,0
Product_5,Home_Appliances,2023-11-22,493,0,0
Product_5,Home_Appliances,2023-11-23,135,0,0
Product_5,Home_Appliances,2023-11-24,235,0,0
Product_5,Home_Appliances,2023-11-25,34,0,0
Product_5,Home_Appliances,2023-11-26,138,0,0
Product_5,Home_Appliances,2023-11-27,345,0,0
Product_5,Home_Appliances,2023-11-28,43,0,0
Product_5,Home_Appliances,2023-11-29,30,0,0
Product_5,Home_Appliances,2023-11-30,57,0,0
Product_5,Home_Appliances,2023-12-01,19,0,0
Product_5,Home_Appliances,2023-12-02,453,0,0
Product_5,Home_Appliances,2023-12-03,488,0,0
Product_5,Home_Appliances,2023-12-04,18,0,0
Product_5,Home_Appliances,2023-12-05,218,0,0
Product_5,Home_Appliances,2023-12-06,317,0,0
Product_5,Home_Appliances,2023-12-07,88,0,0
Product_5,Home_Appliances,2023-12-08,22,0,0
Product_5,Home_Appliances,2023-12-09,198,0,0
Product_5,Home_Appliances,2023-12-10,200,0,0
Product_5,Home_Appliances,2023-12-11,126,0,0
Product_5,Home_Appliances,2023-12-12,307,0,0
Product_5,Home_Appliances,2023-12-13,277,0,0
Product_5,Home_Appliances,2023-12-14,82,0,0
Product_5,Home_Appliances,2023-12-15,321,1,0
Product_5,Home_Appliances,2023-12-16,329,0,0
Product_5,Home_Appliances,2023-12-17,215,0,0
Product_5,Home_Appliances,2023-12-18,232,0,1
Product_5,Home_Appliances,2023-12-19,245,0,0
Product_5,Home_Appliances,2023-12-20,162,0,0
Product_5,Home_Appliances,2023-12-21,115,0,0
Product_5,Home_Appliances,2023-12-22,108,0,0
Product_5,Home_Appliances,2023-12-23,201,0,0
Product_5,Home_Appliances,2023-12-24,453,0,0
Product_5,Home_Appliances,2023-12-25,153,0,0
Product_5,Home_Appliances,2023-12-26,24,0,0
Product_5,Home_Appliances,2023-12-27,192,0,0
Product_5,Home_Appliances,2023-12-28,109,0,0
Product_5,Home_Appliances,2023-12-29,482,1,0
Product_5,Home_Appliances,2023-12-30,188,0,0
Product_5,Home_Appliances,2023-12-31,92,0,0
Product_6,Toys,2023-01-01,16,0,0
Product_6,Toys,2023-01-02,418,1,0
Product_6,Toys,2023-01-03,143,0,0
Product_6,Toys,2023-01-04,346,0,0
Product_6,Toys,2023-01-05,392,0,0
Product_6,Toys,2023-01-06,396,0,0
Product_6,Toys,2023-01-07,444,1,0
Product_6,Toys,2023-01-08,193,0,0
Product_6,Toys,2023-01-09,188,1,0
Product_6,Toys,2023-01-10,68,0,1
Product_6,Toys,2023-01-11,166,0,0
Product_6,Toys,2023-01-12,205,0,0
Product_6,Toys,2023-01-13,246,0,0
Product_6,Toys,2023-01-14,228,0,0
Product_6,Toys,2023-01-15,96,0,0
Product_6,Toys,2023-01-16,382,0,0
Product_6,Toys,2023-01-17,174,0,0
Product_6,Toys,2023-01-18,236,0,1
Product_6,Toys,2023-01-19,12,0,0
Product_6,Toys,2023-01-20,125,0,0
Product_6,Toys,2023-01-21,326,0,0
Product_6,Toys,2023-01-22,33,0,0
Product_6,Toys,2023-01-23,215,0,0
Product_6,Toys,2023-01-24,36,0,0
Product_6,Toys,2023-01-25,273,0,0
Product_6,Toys,2023-01-26,470,0,0
Product_6,Toys,2023-01-27,361,0,1
Product_6,Toys,2023-01-28,381,0,1
Product_6,Toys,2023-01-29,455,0,0
Product_6,Toys,2023-01-30,358,0,0
Product_6,Toys,2023-01-31,486,0,0
Product_6,Toys,2023-02-01,418,0,1
Product_6,Toys,2023-02-02,319,0,0
Product_6,Toys,2023-02-03,98,0,0
Product_6,Toys,2023-02-04,94,0,0
Product_6,Toys,2023-02-05,494,0,0
Product_6,Toys,2023-02-06,122,0,0
Product_6,Toys,2023-02-07,139,1,0
Product_6,Toys,2023-02-08,359,0,1
Product_6,Toys,2023-02-09,334,0,0
Product_6,Toys,2023-02-10,316,0,0
Product_6,Toys,2023-02-11,206,0,0
Product_6,Toys,2023-02-12,372,1,0
Product_6,Toys,2023-02-13,287,0,0
Product_6,Toys,2023-02-14,260,0,0
Product_6,Toys,2023-02-15,458,0,0
Product_6,Toys,2023-02-16,141,0,0
Product_6,Toys,2023-02-17,180,0,0
Product_6,Toys,2023-02-18,115,0,0
Product_6,Toys,2023-02-19,79,0,0
Product_6,Toys,2023-02-20,379,0,0
Product_6,Toys,2023-02-21,22,0,0
Product_6,Toys,2023-02-22,122,0,0
Product_6,Toys,2023-02-23,435,0,0
Product_6,Toys,2023-02-24,191,0,0
Product_6,Toys,2023-02-25,323,0,0
Product_6,Toys,2023-02-26,155,1,0
Product_6,Toys,2023-02-27,479,0,0
Product_6,Toys,2023-02-28,314,0,0
Product_6,Toys,2023-03-01,414,0,0
Product_6,Toys,2023-03-02,440,0,0
Product_6,Toys,2023-03-03,188,0,0
Product_6,Toys,2023-03-04,420,0,0
Product_6,Toys,2023-03-05,250,0,0
Product_6,Toys,2023-03-06,464,0,0
Product_6,Toys,2023-03-07,448,0,0
Product_6,Toys,2023-03-08,486,0,0
Product_6,Toys,2023-03-09,422,0,0
Product_6,Toys,2023-03-10,458,1,0
Product_6,Toys,2023-03-11,256,1,0
Product_6,Toys,2023-03-12,480,0,0
Product_6,Toys,2023-03-13,287,0,0
Product_6,Toys,2023-03-14,66,0,0
Product_6,Toys,2023-03-15,390,0,0
Product_6,Toys,2023-03-16,207,0,1
Product_6,Toys,2023-03-17,228,0,0
Product_6,Toys,2023-03-18,388,0,0
Product_6,Toys,2023-03-19,345,0,0
Product_6,Toys,2023-03-20,201,1,0
Product_6,Toys,2023-03-21,32,1,0
Product_6,Toys,2023-03-22,117,0,0
Product_6,Toys,2023-03-23,461,0,0
Product_6,Toys,2023-03-24,105,0,0
Product_6,Toys,2023-03-25,134,0,0
Product_6,Toys,2023-03-26,159,0,0
Product_6,Toys,2023-03-27,447,0,0
Product_6,Toys,2023-03-28,220,0,0
Product_6,Toys,2023-03-29,288,1,0
Product_6,Toys,2023-03-30,344,1,0
Product_6,Toys,2023-03-31,472,0,0
Product_6,Toys,2023-04-01,228,1,0
Product_6,Toys,2023-04-02,64,0,0
Product_6,Toys,2023-04-03,303,0,0
Product_6,Toys,2023-04-04,163,0,0
Product_6,Toys,2023-04-05,422,0,0
Product_6,Toys,2023-04-06,160,0,0
Product_6,Toys,2023-04-07,296,0,0
Product_6,Toys,2023-04-08,10,0,0
Product_6,Toys,2023-04-09,15,0,0
Product_6,Toys,2023-04-10,235,0,0
Product_6,Toys,2023-04-11,453,0,0
Product_6,Toys,2023-04-12,200,0,0
Product_6,Toys,2023-04-13,213,0,0
Product_6,Toys,2023-04-14,24,0,0
Product_6,Toys,2023-04-15,329,0,0
Product_6,Toys,2023-04-16,139,0,0
Product_6,Toys,2023-04-17,22,0,0
Product_6,Toys,2023-04-18,287,0,0
Product_6,Toys,2023-04-19,212,0,0
Product_6,Toys,2023-04-20,436,0,0
Product_6,Toys,2023-04-21,353,0,0
Product_6,Toys,2023-04-22,154,0,0
Product_6,Toys,2023-04-23,361,0,0
Product_6,Toys,2023-04-24,146,0,0
Product_6,Toys,2023-04-25,315,1,0
Product_6,Toys,2023-04-26,212,0,0
Product_6,Toys,2023-04-27,422,0,0
Product_6,Toys,2023-04-28,283,0,0
Product_6,Toys,2023-04-29,54,0,0
Product_6,Toys,2023-04-30,442,0,0
Product_6,Toys,2023-05-01,413,0,0
Product_6,Toys,2023-05-02,117,0,0
Product_6,Toys,2023-05-03,280,0,0
Product_6,Toys,2023-05-04,355,1,0
Product_6,Toys,2023-05-05,163,0,0
Product_6,Toys,2023-05-06,489,0,0
Product_6,Toys,2023-05-07,307,0,0
Product_6,Toys,2023-05-08,85,0,0
Product_6,Toys,2023-05-09,372,0,0
Product_6,Toys,2023-05-10,209,0,0
Product_6,Toys,2023-05-11,272,0,0
Product_6,Toys,2023-05-12,417,0,0
Product_6,Toys,2023-05-13,58,0,0
Product_6,Toys,2023-05-14,153,0,0
Product_6,Toys,2023-05-15,357,0,0
Product_6,Toys,2023-05-16,80,0,0
Product_6,Toys,2023-05-17,99,0,0
Product_6,Toys,2023-05-18,130,0,0
Product_6,Toys,2023-05-19,445,0,0
Product_6,Toys,2023-05-20,11,0,0
Product_6,Toys,2023-05-21,149,1,0
Product_6,Toys,2023-05-22,87,0,0
Product_6,Toys,2023-05-23,291,0,0
Product_6,Toys,2023-05-24,433,0,1
Product_6,Toys,2023-05-25,88,0,0
Product_6,Toys,2023-05-26,313,0,0
Product_6,Toys,2023-05-27,196,1,0
Product_6,Toys,2023-05-28,305,0,1
Product_6,Toys,2023-05-29,281,0,0
Product_6,Toys,2023-05-30,247,0,0
Product_6,Toys,2023-05-31,287,0,0
Product_6,Toys,2023-06-01,255,0,0
Product_6,Toys,2023-06-02,80,0,0
Product_6,Toys,2023-06-03,93,0,0
Product_6,Toys,2023-06-04,313,0,0
Product_6,Toys,2023-06-05,152,0,0
Product_6,Toys,2023-06-06,32,0,0
Product_6,Toys,2023-06-07,396,0,0
Product_6,Toys,2023-06-08,414,0,0
Product_6,Toys,2023-06-09,431,0,0
Product_6,Toys,2023-06-10,44,0,0
Product_6,Toys,2023-06-11,275,1,0
Product_6,Toys,2023-06-12,247,0,0
Product_6,Toys,2023-06-13,410,0,0
Product_6,Toys,2023-06-14,380,0,0
Product_6,Toys,2023-06-15,435,0,0
Product_6,Toys,2023-06-16,223,0,0
Product_6,Toys,2023-06-17,28,1,0
Product_6,Toys,2023-06-18,363,0,0
Product_6,Toys,2023-06-19,276,0,0
Product_6,Toys,2023-06-20,338,0,0
Product_6,Toys,2023-06-21,133,0,0
Product_6,Toys,2023-06-22,221,0,0
Product_6,Toys,2023-06-23,371,0,0
Product_6,Toys,2023-06-24,447,0,0
Product_6,Toys,2023-06-25,245,0,0
Product_6,Toys,2023-06-26,225,0,0
Product_6,Toys,2023-06-27,419,0,0
